ID,Is_Lead
KD9PIEXQ,0.17
JMNRMUSY,0.88
EFBPDTEI,0.03
4QW9G56G,0.0
DS4Y7FRC,0.23
FPLRX3DZ,0.04
JSBIH49M,0.55
JQY9G3SQ,0.01
N24JBJZ8,0.03
ZG9UTHND,0.52
YYR8ZZBH,0.24
3KJGVDZB,0.69
MKPULKFF,0.06
DAGXSHBH,0.08
BSNUQJSN,0.13
TN8JY4B6,0.56
FHJYANJQ,0.04
ECKVF4FJ,0.06
YMSRZT5S,0.02
MNBTHDTI,0.05
3JSTEGHE,0.69
8GPPMOPP,0.88
MAPOCJFV,0.02
SPT9NNZK,0.23
XYDXNDZO,0.08
2GXFWSJ4,0.01
JUJJYW2A,0.27
R33R8HC9,0.01
JNF66AJ5,0.0
6V6BDGJK,0.23
HW3CTWDH,0.49
VXWAMTWB,0.06
LK7BJ4TA,0.09
V3BOMCRS,0.03
DTRPKXA5,0.01
RUKNHDJP,0.87
P8SWQIXP,0.03
WTCUFYIM,0.09
TYUXAFOE,0.01
ZO2HT2YS,0.0
6KDHDJET,0.29
EBHJVVS5,0.06
RMXXRY3H,0.77
RDMCFIRS,0.01
NRKGZ8AA,0.01
IEEBOPFM,0.01
XQ6R8RRN,0.04
NUDCGFFX,0.07
BW2MHLO8,0.03
7ZEXPZJN,0.13
FR2NZGJS,0.13
L26RS23N,0.16
KZPG7ADB,0.05
LYFKNFUZ,0.03
3RNIYXX3,0.03
E7GZD88E,0.2
UYXQT8SL,0.08
APEPVH4Z,0.03
CRCDCPZG,0.03
TMRRONKU,0.24
CQHTWJ8W,0.4
LXZNRH8E,0.12
AD3YZUEK,0.01
DZQOHIPV,0.0
5OM3EEFY,0.23
E3Y6UWDK,0.03
SJCX6EJH,0.02
SVSMCBXE,0.14
AX73V3AH,0.52
BA6UMNXA,0.23
MQKV5RAH,0.19
MTD4DSSR,0.03
AZAB2ZRE,0.02
QBU6UJZC,0.11
4K6FQ2AZ,0.03
ZBSMTA3J,0.04
LHAZPDNE,0.01
CWNFYNPQ,0.05
KVDFQLYA,0.07
DX9UWKEV,0.18
E388LXHN,0.81
NWCQ7KT2,0.01
DTWVNOTQ,0.38
TZORYDIK,0.64
UJJSBWDQ,0.26
GDI5EJXM,0.08
FNXXGT4Z,0.02
M3VHP3J9,0.04
A3ZEUF8M,0.03
RZJEWCFU,0.01
KBMND69V,0.05
5WBZOUYA,0.14
MZNEBIDM,0.14
EKCRUQCJ,0.01
DHUQ2RGC,0.74
TQCZW2IM,0.01
KEDVXRZD,0.03
K45UGVCS,0.99
AFQXKVZM,0.01
FWWBFYEU,0.01
NE5KBNRK,0.12
N2YYRQ2Y,0.83
MOBKVUF2,0.02
325YHHXE,0.76
CCYSG6YR,0.08
OFG2SC5S,0.0
8FNAWFGF,0.06
ZUN9SYWD,0.15
346DCAYD,0.05
XNE3WMZV,0.01
CFMGLTLT,0.05
JY4TIDZQ,0.03
E5WMHNMC,0.0
AU6XAROP,0.48
MXKKCYHQ,0.05
JGGLW2TS,0.03
EFZP9QFX,0.07
E92EOOYW,0.08
PAKLA43Z,0.05
J364QN2J,0.13
7S92SGRC,0.04
JYPHFRLJ,0.05
H9KTCKCI,0.12
T6JJQGJZ,0.67
YQXSRRPF,0.23
CDFMYD87,0.11
DSFIGHRC,0.41
F4CDNYR2,0.0
SYFBUXB7,0.05
68BHKNR5,0.78
5NHKCNID,0.96
VQCIO8K3,0.03
8JXHQ2H5,0.02
XHF28JFR,0.87
YAEFMVCU,0.36
KS8F7GP6,0.05
FBYPOTAU,0.78
EDJGA5ZP,0.08
9BULPX7A,0.06
KAQYQQN3,0.22
5AN88CHZ,0.04
ZWUZYZ4S,0.03
INOO5LFC,0.04
YF6RGCPB,0.06
DOBPRZBF,0.03
7Q4MMQJY,0.08
2JTXV7TR,0.04
KSZEC5CH,0.0
JQX6QQF4,0.03
GKBTEO9Q,0.02
IJJMNMWI,0.08
M37Z66ET,0.01
FQK78UKY,0.74
2BVA8SFX,0.37
JJP4FPFB,0.95
BNVKHZVJ,0.01
X9CHAMB9,0.06
HDJUHOU2,0.0
AFGFEZFE,0.14
EFVZQUEY,0.3
83QTGTRY,0.05
CEPPV5PP,0.07
LJHEGSQN,0.23
T4AN5YKQ,0.32
RSZIU7FO,0.66
I3PDDNV2,0.01
YDSD7XWJ,0.01
TPSZEHJE,0.06
Z9AHDDRE,0.09
FRZYWL4A,0.33
6EFDRBKD,0.08
AGNQTZBR,0.17
4CUUHPEE,0.04
DNGCPKCQ,0.41
KMJG4BYJ,0.0
BCQXVPAK,0.23
ORFFYB7W,0.07
EM2GKUPM,0.09
9UNKQKMB,0.05
A4HWJYHC,0.82
B7DPB33Y,0.01
EWVJA8N7,0.01
AWAEXYUL,0.04
HY7WNBDQ,0.0
T5CWXROH,0.08
6XZTF8YM,0.15
2H6AJZVF,0.83
MKUXVL3Q,0.07
7NL3Y3BU,0.24
YEW4AIMH,0.48
4M3SYLA8,0.55
ANSUCFHQ,0.03
J28KKRM6,0.07
XTEQDGCG,0.06
5KKK5VG3,0.07
UCHWSRL9,0.03
XUF8IMDW,0.45
F5QLPHVM,0.06
3R26BQLQ,0.29
C4V3CG23,0.2
XIS69FXK,0.01
D23YN4GT,0.02
2JSCTMNN,0.35
FWDVQRLP,0.24
PNTZCBTX,0.01
VJPEXAUY,0.06
7C8TEOF7,0.34
8VCGHXYH,0.06
2FVIZYDH,0.09
GVBHJ4AQ,0.07
LNJDBRPR,0.83
KOBDRQRR,0.22
WGEVZS3O,0.23
B4XEOYHN,0.15
FNLZUHGR,0.04
RMGTYJZX,0.05
S8ADUT7P,0.09
AJGK4BFX,0.0
2YQA8QYB,0.61
ICHTC4HB,0.04
2AYUVNKZ,0.03
H9WFTE4W,0.78
HUXAR6VP,0.98
CORMGMTW,0.01
N6EZOX5O,0.99
DTOPJQFV,0.3
MPROWU8S,0.19
ARNNZUEM,0.06
CGHIMJHY,0.0
JNEA4PFE,0.22
3BXRK9H7,0.01
6KBAJZLM,0.07
V63VUQSP,0.25
SZFM6MT4,0.11
WBVDKM2C,0.1
ECSTYWDQ,0.02
6HFAWUTI,0.98
BMO6NBFF,0.07
BU2YU9KO,0.24
JG5EFDYL,0.09
UFDUXK8C,0.07
W7BO3D9C,0.48
6ZVHAST3,0.17
UPYTKBAF,0.08
GYOGUZUS,0.01
GAZQORXM,0.0
VMQMZQ6E,0.88
O2KT6J8K,0.23
FZP5S5U9,0.18
3SNWIGDL,0.7
DH7GJZAV,0.41
TBE3VXEG,0.0
BRFKRNCU,0.04
PIDNITQD,0.03
6FEHP42W,0.74
ONYFRU2T,0.22
BWEEHCBK,0.0
CJTRJMPF,0.28
LC2IH2S6,0.35
HKY8PN7Z,0.1
B2PPPCK7,0.35
VCAYYKDP,0.6
B5ZNYPTF,0.02
NKFHAM7U,0.38
FCPDB5HU,0.73
RQUCXLJ9,0.29
BTEU43VA,0.48
IJZPLZJX,0.01
LVFCRGH9,0.0
DSYS4JYX,0.62
GVVPAUTR,0.03
HGOHEF5W,0.34
TTBK9GZZ,0.12
GWMP6BVW,0.21
9YKM8ONJ,0.07
QK6TTY5U,0.29
RSBDZB6P,0.18
4U6TTZGD,0.53
EPU2JZKN,0.21
9CIF99MT,0.56
BAEWXAPG,0.22
TJFYGAX4,0.16
J7ZMP6ZQ,0.01
3VJJDW4Q,0.19
MXUXCGKX,0.13
CKP2WVGD,0.18
JFWPPWVN,0.05
DVBBTKT2,0.02
2WYANBZG,0.0
SPQQ9DQH,0.11
M3PYF8CB,0.09
VCCHNLPK,0.09
6TSCEFAV,0.06
BE2ADXTZ,0.89
RTSHQMB9,0.78
FVSGHDAX,0.04
8XSQFLAF,0.14
94DDKXVU,0.67
FABFTDMH,0.03
JEYKQ57M,0.03
V49JWASG,0.41
8YTGSKQJ,0.02
4PH3IXGZ,0.02
YJEMAJHR,0.1
KGWVGRY2,0.29
8DTZQEY5,0.12
NQI892CK,0.15
9CSGB5RQ,0.0
WKM9CUSJ,0.12
UQYBHDVC,0.03
BSUMVM3H,0.27
3HOCC8DU,0.15
FXAL7LUZ,0.1
JQ6ZRWT7,0.0
EWWC7DOU,0.03
8WDPJDVL,0.64
9AAOXRJG,0.13
WPQPP4KS,0.91
7EN5H2DZ,0.06
MTN6KMSA,0.68
KMTHN3DE,0.02
MVMWXSQF,0.03
EW9HP8FD,0.27
AS6EJ7AI,0.13
KMTELGT5,0.1
KHTK7JKR,0.04
TU7G24QS,1.0
JBT4ZC98,0.24
MACAYCV9,0.11
AMU8LRHS,0.15
UDBQE4LL,0.69
WCVLRG76,0.06
WLHMR7EY,0.0
JJVKPCOQ,0.46
ALMPOMYR,0.01
7FHPEZS8,0.78
JSRGYE4T,0.17
LFDMTNHQ,0.0
CR8FVSZ4,0.12
IXU5EWUP,0.08
GJYLFRCA,0.1
RVNF78VI,0.0
QAAXMPFV,0.8
KPL2Q5EV,0.24
H8PKPFVY,0.3
BRBB8EMJ,0.1
SDFEMJ8V,0.01
BJFFV6H2,0.82
UD4XACKZ,0.22
ZPPEBKRM,0.46
FOPC5KRD,0.34
BJFCZWAA,0.28
DAQKBJDY,0.03
FTRREWPE,0.07
BN3K4FSD,0.1
R4A2PXNV,0.05
DPEXX3NP,0.0
CWRH9EXI,0.84
NRL3EFQE,0.08
F5KJC7AB,0.36
JDMZZDRK,0.02
KSC7CNKU,0.14
7XU8DQ8P,0.21
VVKZVEVX,0.03
VT77ITEP,0.58
AFUFNS7A,0.09
N5NV8SVE,0.22
DWXNRQZH,0.03
ME35UOKG,0.06
AJVE5EYR,0.5
TK6QFEUH,0.34
N4N4TZJC,0.53
UWBVX5ML,0.16
BMWX3DVG,0.02
QWWB7EML,0.86
JS6UN27Z,0.86
WKWS4MHA,0.06
JTHQ4DZT,0.0
ZUUWBCIJ,0.25
NTY27TXN,0.12
FIKC7WVB,0.05
JW8NMFMN,0.02
VXMEZR8A,0.0
TAXJSJMX,0.06
EDUQPWE8,0.23
WVGT52JW,0.04
DYEQ4GSB,0.02
27D5NGWG,0.31
85PEWAWS,0.07
QGXNZ3DA,0.42
IWKARDEK,0.06
W594QZTL,0.46
A6AFXFKJ,0.05
FY93U8GR,0.84
EO62KWIK,0.02
3REUP9XG,0.51
5BN2EDOU,0.01
PASVUZPR,0.05
LUFZBN38,0.22
UHEUSDMH,0.08
KANDUYDA,0.01
N8PNSC7J,0.23
GHWR6TS5,0.51
ZQGAMLOR,0.01
UBH5YUN6,0.1
MUIULUMH,0.44
YPSJ87JF,0.45
BTMANEF4,0.28
PXTTSUM5,0.81
MKJXDNHJ,0.28
TGWCTYBZ,0.0
JGBQ3FMT,0.28
EZL8W4DM,0.43
MWMH6YT5,0.08
PCNSFK3U,0.12
J6CXZFBY,0.07
Y68DSXMX,0.04
H9FVECBG,0.0
2KRM2PHS,0.04
VLNM8TYO,0.03
I9XSYNKU,0.31
HG7SLVA2,0.02
I5EPIHBL,0.02
ECCRXMXM,0.16
YFRTRSCI,0.5
LCEBDMBP,0.09
BFQUIXB7,0.03
ESATOV9L,0.03
6KV5CNJZ,0.02
DOTCWRZ9,0.01
EGCDXHWM,0.07
EQKWV6IF,0.19
PKRGHIQM,0.0
MCGAF6DS,0.12
NFDVNQQ5,0.24
GYRIAQZH,0.33
Z3A3V6FP,0.33
7M2IJJBJ,0.59
M8RAHFZZ,0.06
9EBEWMUB,0.05
CNTKGS9W,0.34
HHKQ4ZGN,0.21
CT6CWR5N,0.49
NBZK3QNC,0.01
BIHFD4GR,0.11
7U4FNY7F,0.17
LLMSZ5U8,0.1
SXEHK2XP,0.05
PGSDEYKT,0.04
B4MLPHZP,0.1
KNDVSDX7,0.07
EHQBZSGF,0.01
Y9QVZWR6,0.0
KDUAXZYZ,0.06
ZEJYUQI5,0.0
2EIMFKKE,0.05
HQNZHPEJ,0.1
DHXVPQNK,0.55
E3WRBTLZ,0.02
LPNVVSAQ,0.75
WSWCKKWJ,0.22
QCIU2UEZ,0.0
DGAYB4RA,0.32
C47PXEH7,0.19
IJ2JXCBR,0.26
GRZV7TCO,0.09
ASP4TM3W,0.14
X4JOAPHA,0.0
CKINPXYC,0.03
BDECBTDT,0.03
L5BFAPAH,0.1
BXWVEYLI,0.45
IHNUMBWU,0.87
NK3RKRGE,0.84
NVUVJ5XP,0.0
EBJMKEQY,0.2
JUYHXAHV,0.15
I4RZSFMW,0.96
PFUSZ9C9,0.04
QMEN8CP7,0.03
JPDT5AEF,0.11
KGYKZKUV,0.01
RVLJ25XE,0.83
ZJHSNJ4Y,0.05
WUH9EUT3,0.07
JT6XUBGA,0.11
EAZQJBUJ,0.24
EPXPIJDB,0.03
LZYHHXMV,0.0
CRPZ7RQ8,0.06
RDKEQMSY,0.83
5VC8JJOF,0.12
9YSWUXIM,0.3
MCXCUD3J,0.19
HCJ2EMKT,0.03
K9XMSZRZ,0.06
8A8FUEEJ,0.16
HWSVFQVY,0.01
5T5G8S6O,0.01
CH72TKXD,0.35
9RB7MNBN,0.05
FDGFWDHP,0.27
2AYHR3JR,0.14
D63TY2Z2,0.01
VUPVTKAH,0.06
7IH8XGVA,0.05
USMZGERE,0.1
YCCDHKTG,0.35
6Y9MUXZS,0.07
HJY6Z6VK,0.12
8O3OCD6I,0.1
S2D3OAZD,0.71
RXSYG5KR,0.0
RKWQ3SVI,0.0
GMJ753WT,0.09
49SA5JRN,0.0
YTN2MY9E,0.81
ZHY8ACMY,0.57
EDGHAZHD,0.2
6OD7Y5VQ,0.52
YAPP57D8,0.08
BPH28N4N,0.68
8XXIVDYQ,0.0
CHDTFBRT,0.14
8MMQK7GY,0.09
ND99D3WV,0.13
FZWIXBAB,0.38
5WMGNVWE,0.08
EKRJWVYQ,0.25
DVZF9SSY,0.0
Y9CJRXA9,0.07
NN7ZL4TW,0.09
MNQV67X4,0.11
UQWXQAG7,0.14
2TGUDKZK,0.01
GZPM8EZS,0.04
INUCHNXX,0.02
HETZN3GK,0.01
7BZQBPDM,0.03
596A6H4G,0.02
2HMSL5JL,0.71
33QBPMMG,0.07
WJSNAUZN,0.35
JPAJAADB,0.0
KFEYQUOV,0.0
97DGRIBG,0.04
K2MQZHAB,0.27
DUVECJHZ,0.16
ULF2GWYG,0.06
FZK5EWQY,0.33
OASP49JJ,0.23
4U897QPW,0.8
ENJL533L,0.78
KR6WCR74,0.02
CDK9F2MA,0.47
FZJKHJFR,0.06
5YJ97APB,0.43
55NJR5RM,0.08
MXF8YGED,0.02
DNNRI3ZK,0.13
Y75Q2U87,0.1
7PPO5BD4,0.02
X8IS7CCK,0.81
JTY6Z6VQ,0.0
HCY4BCU3,0.02
USYGW2NG,0.44
HGVVBTUU,0.01
AG8YW387,0.29
E3WS3EUA,0.03
ZMTEOSYC,0.0
TIJJON8Z,0.0
HCKQCE7K,0.34
CHUAPEHX,0.27
CICUFQQ6,0.05
CNVIPJNF,0.07
S8JSCKP5,0.02
CSU9ZOKW,0.82
DNWHAQYK,0.86
F88EQVFG,0.63
SE66YHCU,0.12
7BZKS4YS,0.18
KJZNUQ7M,0.0
EY2WNWQ3,1.0
LRJCSRFF,0.14
GCEYMCAB,0.35
4H2WPKGX,0.83
ZH2TFVL9,0.41
6RXBJEEB,0.99
O535BD9J,0.91
W9DXFPYG,0.21
DVGVFBHO,0.01
JPV3DDQS,0.0
SBJ8CYTW,0.01
GARQIR3S,0.02
7BGVGCBE,0.04
O5ZQSDPG,0.11
FCUX6YDW,0.28
YMHXSIP7,0.75
TRD2RGBQ,0.53
HDXBTZJY,0.15
HA5SJCJP,0.94
NCV5RR9P,0.06
6DJGDDVU,0.25
F3YKU25O,0.53
UARWZRFU,0.15
Q9KTXUYV,0.01
UTWYL3KS,0.17
ZR7AWVDW,0.7
HPMB5CFM,0.09
2FBHZW3A,0.79
RIAZY9WC,0.03
7K2PJ9EQ,0.07
CQJ35H7F,0.28
5VRFQJFX,0.03
ACRLA7LV,0.02
VLNI3FEM,0.06
4ZFOKUJ6,0.02
RDHTJW3X,0.32
E6Z2LJYQ,0.01
BFTDVBP7,0.09
UCJWHMWH,0.14
KJJAXJHR,0.19
BWN7XWS5,0.78
BEOIG4SQ,0.02
VVODFVEN,0.78
ZU2SV8NZ,0.02
AR7P4SEB,0.07
EUVCQO8E,0.15
7PZQVCJP,0.16
CKWLVGJ8,0.07
54QJM4WY,0.01
JYVTWUGC,0.04
GN8NOU65,0.45
HUAXVZAE,0.91
AYHCBRFR,0.03
AVN4ENUW,0.0
FEKX2VZW,0.0
B2VAX8VD,0.12
NP3GU7ZQ,0.11
FCNYXIUF,0.3
H4A6RKW9,0.16
2OZNCALB,0.06
FZ4LJU53,0.0
8N2UQUVK,0.02
KZDVAHCA,0.11
23HPNGTO,0.04
BWPDPIZR,0.02
WJZASMLU,0.54
9PCXD2UN,0.01
IG6B7T6K,0.0
8NZN6EFZ,0.07
QVT4GMOX,0.3
NEPVV6DE,0.02
SRVEATLH,0.3
JTHTCEXL,0.04
ZB9HJVHX,0.01
GNMVLD94,0.41
EJ9ZSKZF,0.02
UBN9B5SW,0.45
B7R8DFXW,0.7
6UMUBIW3,0.42
D5NRAJXA,0.06
GJWSW8VV,0.06
VHXKXERK,0.02
28ADGRSX,0.0
WS9SWJAU,0.12
IGP3WQY4,0.04
FEWDSYYQ,0.02
M6M4TQYW,0.03
MUBMUNWO,0.12
HODUJVTU,0.17
PJQRA8LE,0.5
ZEU9OCHV,0.18
NMMKF246,0.85
KNTTJMKS,0.04
4NMEL84Q,0.01
NWH4R8KN,0.18
BIVRNGKP,0.02
PYFGMQW4,0.07
MVYXCSKB,0.24
7ZV38CMM,0.35
4DXVH6V4,0.8
U7RLIITN,0.11
ONJBIAG8,0.66
9YGSEEEQ,0.04
FFVLA7GK,0.09
7CM4TGKF,0.41
N7EWHDYW,0.04
TFPBOAY7,0.87
GOOVE2VS,0.0
B8ZDBAH4,0.0
9DFR67KJ,0.02
F8SYVVJP,0.15
B6RMWTN7,0.22
JGEQ8IWE,0.01
TJEP3C9S,0.0
NNXNFEVA,0.12
PTCLCDKR,0.0
WPSWJH97,0.83
TJPYTJDQ,0.02
GT68OJA2,0.1
PG7DWLSW,0.55
QKVKMHXE,0.02
DPSJZBV7,0.58
7ABWCQ4V,0.02
DKZTEFFX,0.07
TIKQCGLI,0.38
M7WO3JUA,0.0
SFPBN89R,0.08
HIASN5D2,0.1
QVVVWY6Z,0.42
TV9EMB7O,0.8
KZ2MUWRM,0.04
4WEUSSCX,0.86
RUOYGDIZ,0.02
LPMVURJI,0.12
UPSYV8CS,0.81
9W7MN3VZ,0.77
LZQUHLPC,0.0
KQFTBLGU,0.02
VQZJKA6J,0.16
VM4N3QTP,0.81
35CMCXQ6,0.1
KUS9F4KW,0.81
GUMZKBQY,0.44
5NHPSUFK,0.0
ZNQCMZDG,0.6
R78MUXIW,0.43
IJTBCAAA,0.06
CHGJRCWI,0.62
GVBGHUHH,0.01
KMAHD5UT,0.45
PZTSUBEA,0.77
ZH5PCAZN,0.02
ABCIXJ7L,0.05
HJAMS6L2,0.08
KVD6S7GF,0.3
BJNHGWJN,0.68
NG7MR5EW,0.99
LNTWZAAV,0.8
JWZPMIPK,0.16
HEAP92EF,0.01
GV3A7MVB,0.66
9PNUSHPB,0.29
GC5MYFZU,0.66
8YQSRNPQ,0.09
UNOHX8SY,0.89
OE9PNTY4,0.32
EHNQ7G6M,0.0
CV4NKQHP,0.66
5BO3JWEZ,0.11
YXP2AGUB,0.91
IPFXADZ6,0.07
MV4TQWHL,0.02
CPNRENQ3,0.01
3KPCBQFW,0.12
2PN8Y7UF,0.0
9UNKHJJG,0.41
RKAEU3WB,0.09
YV8CQ5JD,0.01
FLYF26N5,0.02
AWYMAHTR,0.04
WZXVSB76,0.08
ZAVTWSD5,0.11
XBFUT5CM,0.99
NDYR5DFH,0.02
OFVHJIWT,0.02
CSXRVQYE,0.1
PJAXKFRV,0.99
EW2NPCWY,0.01
VXQXMCUX,0.03
PKEHAZJA,0.0
EN35GT7N,0.24
3AXF2H43,0.05
EHFRWIKZ,0.0
AAC3NWLA,0.01
ZBSRIHFE,0.06
M7ZPS88I,0.93
A8VQZMSL,0.02
KWTLSYGC,0.86
83RG4R4T,0.0
NZHWU58F,0.09
C48ISST2,0.11
V7BXU8EX,0.17
DU8NAJNF,0.04
JUYGR5UT,0.55
IZAEHLUH,0.61
RYR3XNQZ,0.07
MTKUNHNS,0.03
LVD6LCJ2,0.12
NHSUIDQB,0.03
K2QKZHFN,0.63
XW2PRFEH,0.75
2QYW4N8Z,0.01
IXFAXOR4,0.03
K3UWXLJW,0.93
CQK4VNUX,0.16
D62U3GDN,0.21
J6F9B8LG,0.37
ERFUYMUX,0.21
CVUV5PZI,0.92
ZRUB9VB2,0.6
SA3VE5YK,0.4
HPN4DRPW,0.05
4UQZCRUX,0.0
ZUW4TEPR,0.01
FJUZ7JJM,0.64
SDDO9SOJ,0.01
4KCXQQMC,0.03
8H6TF69J,0.15
NWMSWZMO,0.36
QJETFSSI,0.06
IBLBVMV9,0.56
NQJERIQF,0.07
NBFH58VQ,0.82
TCYUXBF5,0.07
2ZCXPALD,0.01
L8GBZ3IP,0.71
V5AE7Y49,0.99
WNEYFTK3,0.0
BFDMRWWM,0.01
KYZJA59E,0.03
VAHV4ACC,0.01
KVTTZRXN,0.69
TPCB6GBW,0.01
GMUVBDHB,0.11
FGVB9CWX,0.32
I4YXCBUT,0.02
DGYYFMQN,0.87
OATSW8JW,0.01
JSAFTPP8,0.08
DXGPK8HF,0.08
9N9DSC3G,0.43
BZRAR3GB,0.88
WVI5D63L,0.09
4AQFSUDO,0.05
JDOEWDMS,0.32
NDIYCARY,0.02
EP3GRUYY,0.55
EIRLN4LQ,0.16
EEPHRCFP,0.02
73VZSQGC,0.88
NYAYKTPS,0.03
SDCX2TYP,0.27
ZFBRBRYO,0.06
9XBYG9IL,0.03
7SHFX3XV,0.06
IN3KPT9Y,0.14
GGNLFJ5S,0.02
JUSYEWDY,0.84
BXVAD8Q6,0.48
BH7RXGPM,0.89
ZQNADXLI,0.43
CEXQISEG,0.05
FJSRNOAB,0.01
JBURTCSP,0.01
MGHZ35RM,0.01
JFZT4VXA,0.05
MHJJ55GR,0.12
NJQRP6WZ,0.09
ZJQ5O3DN,0.04
5P2JU9ZQ,0.21
NCC5VYXR,0.03
72JMRV9A,0.86
PWKJEEXR,0.94
HQPUSCTI,0.6
CJHGAIYN,0.11
HXTMZRZ4,0.06
AHFRYZ9Q,0.12
HYTURKNT,0.22
BST8U7NU,0.65
AJM6CYCY,0.78
LPCQRTSX,0.21
MMYWMSYV,0.9
C933QWTN,0.06
XSIPXMSR,0.21
XQ3NHHC6,0.01
VLJCY9HP,0.75
AOKXHDWN,0.06
BXYM7NKP,0.11
TUZ4LMKR,0.01
SKSJFSAQ,0.21
35ZPY6JW,0.35
6EUYZQPE,0.37
EUXUHPDF,0.03
9VBPVDPR,0.73
BPPWBAQO,0.02
FXE6TYUM,0.18
MJDKKSXY,0.11
5X8ZUKD8,0.11
X73VND8U,0.01
KZKXW2TN,0.08
WVGGVNQS,0.26
X8LDPLXT,0.17
2Z8TNA7W,0.04
WVKGXE8D,0.02
NVXXQXMF,0.1
CHZKAUZK,0.46
FATJFPLY,0.01
7ZBUOR6G,0.04
G5ZT4TSJ,0.02
MS5NO6OW,0.0
CBIF3ISV,0.0
EXXA4WHB,0.02
AC8X96CG,0.0
UVAYV8BB,0.84
HCQZOO3N,0.04
YLP8JEKF,0.23
AB3PHGGM,0.36
SWPZPMNK,0.16
BUIWHTHM,0.08
RYUKMHKW,0.02
4SMCRHCD,0.02
SO7HPCYA,0.02
T4YHPGOY,0.99
FFZYULU2,0.18
SYPDDAPO,0.58
4HBE5HPQ,0.01
3TKBWRIK,0.15
B2PKBLHW,0.0
UEPRWVZJ,0.27
A7Q9JTHW,0.04
FW3R7NW7,0.69
XBEFBAJY,0.97
EMPGWNKD,0.09
GOTBIZBA,0.44
TBS2K3VE,0.07
J75JB4MZ,0.17
9KMYJCAM,0.12
MW6HV6XB,0.35
M6MHCVZW,0.01
Z3GA4UQR,0.01
DWSPKPBG,0.01
IZZDV24K,0.33
V6TZU4BD,0.06
B8XBFVVU,0.0
EHDAE6UF,0.07
FNMQYRFJ,0.99
EEXEKL7F,0.11
3QZWNUZV,0.23
AYKG5UWT,0.01
WKUCUWYG,0.06
RJJN8HKJ,0.33
YFKOMXYG,0.01
C4Z6DXM9,0.07
RIMZ8WQH,0.02
SBVTTSWO,0.09
IXPHNBWC,0.87
EKMCOEVR,0.06
ZL724SLK,0.9
LDSDEMFQ,0.03
7G7EVPVX,0.29
3MOPBWY5,0.02
BXPLRHDP,0.02
Q3OUOLNA,0.07
SAPP8DGC,0.05
HAXRPVCN,0.04
QL8KJWMT,0.17
HRR9DSDG,0.04
BBCTPP8B,0.87
NUTFC4ZP,0.05
BEXXIU9Y,0.35
AZXAS9QT,0.99
48D7DAQD,0.04
BTY6GDDZ,0.04
BFHPJPQ5,0.06
IRDDLNCE,0.03
5NCGHPBN,0.03
9XKNYYES,0.44
MCONDGDC,0.02
CGKAWYY5,0.06
Z96Q3EKT,0.68
AUPHVUBJ,0.38
D2ABTQKE,0.09
PTPQDPA5,0.13
5XQHGPJ4,0.32
EU3WYCEC,0.03
JOHQVHBO,0.07
YU3DZDUM,0.9
Y9SY2TSC,0.04
PU4KXFUE,0.01
5D2HBKVX,0.92
9RINS5QE,0.51
VQR5FPY5,0.0
L25K7VC2,0.08
CUZPKFYW,0.53
WPKLBEKR,0.19
5GEHK28M,0.82
KMHTBDMR,0.07
QE98QGIC,0.16
MTGNDK2W,0.0
HFUKAHZQ,0.07
ENLZR73U,0.08
BNME6XCG,0.57
8AXL9NGC,0.16
NXTMYHSB,0.02
NPWWATBX,0.3
2UMMTDSQ,0.06
IGWHWGRB,0.12
BE4VUCBP,0.0
Q3MB8PN4,0.16
BC57C8TC,0.05
6B4V3TIU,0.0
ETHSTEBS,0.89
MSDS7DMZ,0.0
4QNFMOA8,0.4
CPXNCS9B,0.18
2BCU2KBV,0.03
CXC7UEWJ,0.25
ATHCYYFQ,0.84
ZL5S7UGU,0.08
NGIN3UCH,0.02
9NSKLR7G,0.14
HWRTJVCM,0.01
5KRSPFPE,0.21
ECZMFRCM,1.0
EFLOP9FV,0.23
PTWBT6XA,0.04
JVEVMDXG,0.44
3SDMPX5U,0.0
BITBUJX4,0.25
PNMCFGZU,0.37
N7YK3O3G,0.18
FWVBYCN7,0.01
86Q2PH5B,0.03
6V8TQZNX,0.0
PM74GEKM,0.6
8VM3USVQ,0.03
EFQGAPXS,0.2
JMQWUUSA,0.51
ESBWPMP2,0.08
QJCWPZEB,0.01
BYOGAIJN,0.23
CIHFJGYC,0.3
W9BVFPZF,0.18
YCLLJPGQ,0.07
HPYGBF45,0.0
CLUUY96J,0.1
IKHCY5SP,0.31
NVOHBXWX,0.08
6ZNRAKZZ,0.17
KUNATXZ3,0.06
K7SQMJG9,0.07
CLWUUJZH,0.89
2XZEQOUL,0.05
2VONSYN6,0.01
KSMAJMJE,0.65
NWTMXS5F,0.02
758UGAKM,0.04
PM7QAPRP,0.2
C5QMVNZW,0.34
CXGYMHVB,0.11
U44BW3TR,0.61
VPNAPRGC,0.15
AFXGNFYX,0.0
CVCO8D84,0.06
UISCPWNT,0.07
E4K2WMEZ,0.0
TQC6E52E,0.02
M3RWFURX,0.72
6BERGV6V,0.3
BQWNNAPU,0.46
A8YQS5WX,0.02
D27YKIKI,0.39
DDN2HFGN,0.03
MKMK36Y3,0.0
TMZBKHD4,0.0
HW9XGQ62,0.19
FXGWRWLY,0.06
4KVVDK3N,0.1
SNVYND9Y,0.47
XHFEDNU4,0.03
